28wkSlope,48wkSlope,WinLoss28,WinLoss48,PL
-271.1138478,-443.5868975,39.28571429,47.91666667,641.25
2.281746032,31.16790599,61.11111111,60,-12.5
-169.408867,-103.7510855,42.30769231,47.82608696,-355
1057.85988,310.1964828,66.66666667,60.86956522,-810
836.6009852,100.368541,60,52.94117647,90
199.8943623,62.6476878,61.53846154,62.96296296,0
348.8840996,-3.067059271,50,37.20930233,-2498.75
-41.41420361,190.300152,52.63157895,56.41025641,767.5
-398.6987849,-305.9285562,45.45454545,44.44444444,-842
183.3449644,248.3709428,55,58.82352941,0
-394.1242474,-90.63341294,0,0,3240
542.8022989,123.9653615,57.14285714,46.875,1647
307.3002271,125.5352448,50,46.80851064,-2603.99
37.50410509,-26.6082284,75,53.125,0
64.50807334,23.19596722,46.15384615,44,0
-358.2478106,426.3938341,54.16666667,56.81818182,-1870
208.1219212,295.3955439,60.71428571,52.08333333,2592.5
127.9379666,143.0532409,27.27272727,34.48275862,0
-668.6157143,-994.9435693,29.62962963,29.78723404,2177.01
532.9997947,50.49900944,54.16666667,51.28205128,-1087.5
-4.633962781,83.08184976,27.27272727,39.02439024,-432.5
11.8451642,169.0257208,56.52173913,57.14285714,0
-38.41611932,61.31228289,16.66666667,35.29411765,947.5
202.9026409,60.44167933,37.5,33.33333333,0
946.6447729,363.3574414,66.66666667,56.25,0
123.9880952,47.91291251,0,0,0
388.1746032,191.3276162,46.15384615,47.82608696,-1785
394.2773673,321.6938993,47.61904762,54.28571429,0
30.54460865,22.07772471,47.61904762,43.90243902,450
-416.0440613,388.9316924,54.16666667,56.81818182,-3322.5
53.21360153,56.56464394,68.75,65.71428571,662.5
531.7125068,446.216891,0,0,-4022.5
304.0002053,129.8337902,68,62.22222222,156.25
-310.274699,-22.90165002,31.57894737,48.57142857,0
-140.9927477,-1.504287885,50,52.08333333,677.5
-31.59824849,62.05662451,53.33333333,55.55555556,0
162.925561,68.27290491,50,52.08333333,170
240.2223591,46.41160986,46.15384615,47.82608696,0
1254.929529,596.0220365,0,0,0
31.6577723,-146.2163482,70,55.55555556,0
40.1535988,79.0424175,42.85714286,50,1836.25
-117.029283,-60.07775185,52.38095238,50,10
-69.20799124,-45.35622015,50,50,0
54.90968801,-11.02678571,46.66666667,46.15384615,1440
421.3266284,395.4344876,0,0,-1567.5
329.5491954,138.2154646,64.28571429,51.72413793,0
595.2090175,202.0279934,69.56521739,63.15789474,305
1181.250684,547.3455818,53.84615385,55.55555556,-1260
120.4536125,52.52727421,72.72727273,61.9047619,1012.5
71.56267105,80.93980677,26.31578947,31.42857143,-435
186.0043788,86.22353995,29.41176471,27.5862069,-612.5
318.6507937,113.305539,57.14285714,54.83870968,477.5
48.26491516,15.52431611,60,58.97435897,0
145.500821,-11.93918259,59.25925926,46.80851064,-1785
207.8680898,58.69952236,46.15384615,48.14814815,0
-8.811357417,23.38349436,46.15384615,42.30769231,449.7
162.1420799,129.3781568,77.77777778,68.42105263,1755.9
-14.44512863,21.89236865,62.5,72.72727273,0
-155.3987958,-56.28397742,46.42857143,48.93617021,-358.4
0,0,0,0,0
-191.7412425,-116.2178409,45.83333333,55.81395349,182.5
-159.4594964,-108.8140469,46.15384615,50,630
633.7999453,175.4081633,0,0,0
-237.9720854,-242.4188558,0,0,-462.5
-71.79050356,185.7289405,57.89473684,58.97435897,2000
-344.2081363,-319.9979386,42.85714286,42.85714286,0
190.7744937,242.1347834,55,58.82352941,0
-160.3208812,-79.28259336,38.88888889,43.24324324,0
-501.5106732,-130.2312201,0,0,-1295
571.4067323,145.8968769,54.54545455,45.45454545,-3900.6
-111.7036125,-79.33198545,42.85714286,51.35135135,272.5
23.46743295,-27.16131133,75,53.125,-455
110.0882594,54.57826748,62.96296296,59.57446809,68.75
68.31554461,25.25645897,46.15384615,44,175
-416.0440613,388.9316924,54.16666667,56.81818182,-3322.5
218.5727969,54.96553409,36.36363636,35.71428571,0
186.0550848,155.9865529,36.36363636,36.66666667,4976.09
209.2511631,80.86646494,52.38095238,47.5,-155
639.0958539,78.38281589,58.33333333,53.84615385,1650
35.02652983,183.3601514,56.52173913,57.14285714,222.41
-34.32744937,58.50032566,16.66666667,33.33333333,-15
-254.4305665,-146.6931698,37.03703704,42.55319149,-50.63
831.8199234,334.6811903,78.94736842,71.875,176.25
214.5412562,68.1213363,42.85714286,33.33333333,0
276.908867,-20.54304168,64,65.85365854,-30
983.061029,392.5039351,66.66666667,56.25,0
209.7694308,66.62206904,0,0,3945
424.2925561,185.0655395,42.30769231,47.82608696,-1885
407.2724083,309.6438917,45.45454545,51.42857143,-2212
-331.4152299,-209.7487652,29.62962963,33.33333333,-738.75
41.63656267,28.43899262,47.61904762,43.90243902,-10
-459.356185,353.7307317,52.17391304,55.81395349,0
-80.86377942,-12.00037994,16.66666667,44.44444444,-480
316.6092392,136.8415149,64,60,-85.94
-321.8866311,-40.0960025,31.57894737,50,0
157.985769,66.67824577,50,50,-910
-219.7885878,-159.5588634,34.61538462,39.13043478,950
289.7509579,55.24750326,46.15384615,45.65217391,-567.5
268.78763,132.2341782,58.82352941,56.52173913,-575
1305.354406,627.5842651,0,0,0
-128.1540777,-96.05758793,35.29411765,40,-915
-124.7331691,-61.48773339,52.38095238,52.94117647,50
-54.47126437,-43.99967434,44.44444444,54.54545455,0
80.43513957,-9.790897742,40,42.30769231,-360
428.2094964,408.8533977,0,0,0
349.9334319,151.9060725,71.42857143,55.17241379,511.88
265.9198823,-9.913835215,66.66666667,57.14285714,1590
33.72058019,73.53343465,25,31.42857143,-3755
178.7411056,94.74951151,27.77777778,27.5862069,-772.5
587.1442255,187.6017016,70.83333333,65.78947368,1305
341.306445,1.448925315,51.85185185,50,-1330
364.4187876,129.0118867,61.9047619,54.83870968,900
369.6018062,264.3929114,65,55.55555556,150
40.63765736,13.63710378,65,58.97435897,1290
217.2920088,66.10399479,50,48.14814815,0
15.25600164,16.34273936,46.15384615,46.15384615,3041.1
176.5472906,125.0134933,88.88888889,70,1902.9
174.6107006,50.19621146,64.70588235,52,182.5
44.55254516,-16.288401,50,45.45454545,0
-150.6650246,-63.97095093,42.85714286,48.93617021,-235.2
211.7097701,71.60972102,61.53846154,50,-990
658.0562397,303.5833017,62.96296296,51.06382979,75
-226.3810208,-427.3454462,39.28571429,47.91666667,1985
0,0,0,0,0
-179.8775315,-123.5433402,41.66666667,53.48837209,-575
18.66789819,27.91128419,58.82352941,62.06896552,212.5
-141.9772852,-109.4214069,50,50,1275
1077.857143,214.2699739,57.89473684,52.94117647,-780
231.4116037,73.37071211,63.63636364,61.53846154,0
295.9493021,42.47611811,58.33333333,41.86046512,775
648.1294472,196.8589883,0,0,0
-235.7245484,-245.3735617,0,0,0
-98.04939792,182.73217,63.15789474,61.53846154,1935
201.9701013,234.676034,52.63157895,58.82352941,0
-163.2320744,-81.82262267,38.88888889,43.24324324,-142.5
-173.8122605,-353.5117238,37.5,30.23255814,-1240
-602.5355774,-163.3236539,0,0,-2140
-86.64135194,-79.00550912,47.61904762,54.05405405,672.5
16.14258347,-26.36778116,75,56.25,630
111.2137384,59.70676835,59.25925926,57.44680851,-1025
70.8607006,27.3922601,42.85714286,40,-62.5
-459.356185,353.7307317,52.17391304,55.81395349,0
229.5826492,59.04472427,36.36363636,35.71428571,0
-604.2550027,-972.8443747,33.33333333,29.78723404,1510.61
216.0348248,83.23335052,57.14285714,50,147.5
737.0689655,111.7977909,62.5,53.84615385,993.75
37.74835796,83.92450065,34.7826087,43.90243902,7535
55.26309797,188.7573686,52.17391304,57.14285714,-707.8
-28.79994527,55.05766934,28.57142857,38.88888889,182.5
-253.6498632,-152.8174121,40.74074074,42.55319149,1090
834.785509,350.3325825,77.77777778,71.875,0
281.4439655,143.8472916,60,61.53846154,0
304.1488779,-13.79450716,60,63.41463415,-620
1008.686371,419.6410931,66.66666667,56.25,0
-161.4251505,-27.53229483,0,0,0
455.8251232,180.9768508,46.15384615,50,1710
377.0306513,130.3880808,66.66666667,66.66666667,0
416.8372386,297.1807854,47.61904762,50,0
-498.4537493,311.5794616,50,57.14285714,0
-86.59380131,-16.24321537,20,44.44444444,0
692.5143678,478.7277464,0,0,0
319.1817652,144.0244751,68,60,140.63
-329.838191,-57.08016717,31.57894737,48.48484848,0
-158.0856596,-26.62573274,50,47.91666667,-370
-225.1132458,-103.9261756,40.74074074,50,0
134.3240285,60.26215805,50,47.91666667,-2120
331.1986864,67.21585975,42.30769231,43.47826087,-672.5
274.5997537,134.6417716,52.94117647,56.52173913,-1357.5
1335.441981,663.8780938,0,0,0
-123.8047345,-98.83535063,35.29411765,36.66666667,-1275
16.95607553,-128.9719931,62.5,52,0
-133.4031199,-64.01175098,47.61904762,51.42857143,-600
425.6807608,419.909086,0,0,0
366.1393651,164.8145484,71.42857143,55.17241379,0
646.0310619,242.7707067,73.91304348,64.1025641,-663.75
265.2996716,6.034927269,69.23076923,58.62068966,27.5
251.7118227,381.7995549,57.14285714,63.15789474,0
1241.419677,582.0336246,56,54.54545455,0
179.2590312,100.3481871,23.52941176,28.57142857,0
603.2252326,208.4212169,75,66.66666667,808.75
383.7602627,138.4409602,61.9047619,54.83870968,-902.5
344.0578818,277.7155477,65,57.14285714,0
45.31472359,15.24153278,65,58.97435897,1120
67.71756979,-115.7495658,50,39.02439024,840
174.5320197,13.85896114,60,46.66666667,0
186.0451122,132.8764839,88.88888889,68.42105263,0
10.44061303,17.59104972,60,69.23076923,1327.5
173.6576355,57.30093899,66.66666667,53.84615385,82.5
210.6869184,77.91752605,66.66666667,50,0
608.6925287,313.2361322,66.66666667,53.19148936,281.25
-154.9890531,-130.4709889,41.66666667,55.81395349,1240
-136.1658456,-110.190241,50,47.82608696,-1305
1162.406951,388.2623209,64,56.81818182,0
1134.09688,267.1075771,57.89473684,50,-2190
243.0900383,78.90577508,60,60,0
655.9044882,217.247069,0,0,0
-255.7231801,-252.3596939,0,0,-2000
-119.3383963,182.6373209,68.42105263,64.1025641,2087.5
-147.6929392,-455.6502388,40.74074074,40.90909091,-1480
197.7962507,225.9946944,55.55555556,58.82352941,0
-159.0181992,-84.8647145,44.44444444,45.94594595,775
-189.4198139,-344.6748806,40,30.23255814,140
-701.9663383,-194.5478723,0,0,-1375
10.67049808,-24.88438993,75,59.375,235
106.9102354,63.51701585,55.55555556,55.31914894,-812.5
72.63957307,29.38694095,42.85714286,40,0
-498.4537493,311.5794616,50,57.14285714,0
980.1778872,93.61349327,50,45.71428571,0
234.7126437,62.83244681,40,35.71428571,0
242.3399015,346.2443009,60.71428571,54.16666667,757.5
338.2830378,195.751504,50,41.93548387,2483.3
-600.2849453,-964.9061159,33.33333333,29.78723404,-3212.98
220.4696907,85.76340643,52.38095238,47.5,-78.75
71.97249589,88.34712875,33.33333333,41.46341463,-1962.5
79.38529283,190.7760747,47.82608696,57.14285714,-493.81
-23.2820197,51.24511507,28.57142857,38.88888889,0
-250.2767761,-157.7038146,44.44444444,42.55319149,109.38
302.6772031,146.6959536,60,60,0
230.3882731,82.25778875,42.85714286,33.33333333,0
401.0098522,142.7860399,66.66666667,66.66666667,0
432.6606732,284.3617488,47.61904762,51.42857143,439.6
-344.03633,-212.7346803,29.62962963,33.33333333,175
755.1320471,494.1730894,0,0,0
315.884855,148.7892336,64,57.77777778,-789.06
-334.1293788,-73.90516446,31.57894737,48.48484848,0
-159.6038588,-34.89158163,53.57142857,47.91666667,1077.5
583.7407635,798.6249593,64.28571429,71.73913043,5871.25
19.13895731,19.56890469,46.66666667,53.33333333,-4323.75
111.4176245,55.68768997,46.42857143,45.83333333,-250
-227.164751,-171.2301889,30.76923077,34.7826087,-1512.5
365.926382,80.84943552,46.15384615,45.65217391,1715
276.4347291,136.5141934,56.25,54.54545455,0
1327.513684,701.4780992,0,0,0
-123.0966065,-107.7770842,29.41176471,36.66666667,-2190
11.61466886,-116.5662994,57.14285714,50,0
12.80651341,29.02464177,42.85714286,50,0
-23.03393541,-41.0602475,44.44444444,54.54545455,0
106.8281336,-3.263677812,35.71428571,36,0
378.1669951,176.8062381,71.42857143,57.14285714,0
615.0283935,251.1139682,70.83333333,61.53846154,-4386.25
226.8394226,12.11422601,64.28571429,55.17241379,-4640
28.25465244,34.22573817,71.42857143,76.92307692,-2530
248.2847564,372.397145,57.14285714,63.15789474,0
1238.832786,597.0146277,56,52.27272727,-1395
-31.18226601,52.46146331,15,28.57142857,-150
384.1666667,24.66897796,51.85185185,52.17391304,1555
316.0303777,279.4659819,60,57.14285714,-131.25
57.85440613,26.26845419,65,58.97435897,840
187.2783251,25.63694095,58.33333333,47.72727273,0
225.0643131,80.32240556,50,44,0
21.98162288,10.76876628,46.15384615,42.30769231,0
17.9152983,13.38471559,54.54545455,64.28571429,-1250
-125.3650794,-73.37540165,46.42857143,51.06382979,1370
207.4897373,84.30756079,66.66666667,47.82608696,0
610.0882594,333.9580846,66.66666667,55.31914894,5593.75
-174.1129584,-400.8834944,39.28571429,45.83333333,-6800
0,0,0,0,0
19.21182266,27.33459075,52.94117647,55.17241379,-50
1190.021894,313.9372558,57.89473684,52.94117647,1330
245.4688013,82.17857143,54.54545455,56,-885
247.6874658,78.69002388,54.16666667,41.86046512,-165
666.453202,236.5724056,0,0,0
-301.7480843,-266.5721342,0,0,-3337.5
-126.5845649,-443.757056,40.74074074,42.22222222,570
-157.2974822,-89.15042879,38.88888889,43.24324324,-730
-208.1390257,-335.5362571,40,30.23255814,-450
-769.4909688,-226.7091837,0,0,1060
632.0385057,208.3032175,56.52173913,48.48484848,1941
6.040500821,115.4621792,39.28571429,40.42553191,-1251.59
-41.59003831,-85.22904907,42.85714286,51.35135135,-740
109.1834291,71.39973676,59.25925926,55.31914894,1350
-542.5513136,260.3599924,45.45454545,57.14285714,-2535
1074.737274,156.7949414,50,44.11764706,0
233.9627805,64.88737516,36.36363636,33.33333333,-565
240.8388068,351.244708,57.14285714,54.16666667,-3620
216.8907362,85.23400185,47.61904762,47.5,-917.5
875.3232759,172.5744952,63.63636364,54.05405405,0
-17.77367269,45.85255645,28.57142857,41.17647059,0
-262.051798,-167.275901,44.44444444,40.42553191,-2330
775.9862479,382.9804874,76.47058824,67.74193548,-597.5
265.7471264,135.4671217,60,57.69230769,-5108.75
234.5966749,88.71458424,42.85714286,33.33333333,0
305.5425561,-10.05997612,56,59.52380952,-2955
1027.564313,467.8874023,66.66666667,56.25,0
348.3518062,77.90314264,0,0,-2330
405.9140668,149.1646765,57.14285714,57.14285714,-2060
-114.8747947,-30.60654581,33.33333333,45.45454545,320
820.8278599,514.356003,0,0,1245
315.1767433,153.5913955,64,60,656.25
-158.6713191,-42.34938124,50,45.83333333,-730
-226.1928736,-115.3120604,44.44444444,50,6.25
621.3187603,787.469537,64.28571429,73.91304348,4930
95.57197592,51.83022145,50,47.91666667,1050
-234.4889163,-176.5060519,32,33.33333333,0
277.1004379,141.091104,58.82352941,54.54545455,142.5
-144.6900657,-121.056231,29.41176471,33.33333333,-3322.5
12.38847838,-107.6369138,50,52.17391304,0
-0.955117679,15.17538265,45,48.14814815,0
-156.4709907,-63.82340968,52.38095238,54.05405405,390
-6.333333333,-39.47736648,44.44444444,54.54545455,0
124.4738643,-0.091456795,30.76923077,36,0
385.6294171,188.0102996,76.92307692,57.14285714,0
615.636289,267.6362353,70.83333333,62.5,3492.5
15.85385878,30.77080167,75,76.92307692,1077.5
242.2400109,361.293693,57.14285714,63.15789474,0
1220.566502,613.1088526,60,53.33333333,1580
-48.90257252,40.21303734,19.04761905,31.42857143,350
195.2599891,106.2601769,23.52941176,32.14285714,650
585.433087,239.7041902,72,65,3492.5
288.6124795,177.7209075,65.38461538,61.36363636,820
407.0467296,42.40196211,55.55555556,52.17391304,991.25
399.1249316,152.1368188,57.14285714,54.83870968,800
279.6490148,276.0271928,60,57.14285714,-375
71.68856048,36.20549284,65,61.53846154,250
47.01149425,-89.86430743,54.16666667,41.46341463,-350
198.0808703,36.44648285,62.5,50,435
201.3876355,162.7041424,87.5,64.70588235,0
24.8166393,8.688531264,50,60,-80
166.7706623,71.50550912,70,57.14285714,65
-158.0600027,-378.3013325,42.85714286,45.83333333,4590
0,0,0,0,0
-134.2802408,-148.0477909,45.83333333,55.81395349,262.5
-134.2939245,-114.6843791,46.15384615,45.65217391,835
1119.677066,447.993921,69.56521739,57.14285714,0
222.5034209,95.53693552,58.33333333,44.18604651,1103.75
-130.3680898,178.6457881,63.15789474,64.1025641,-1015
-94.378763,-422.3339123,44.44444444,42.22222222,2630
187.2393268,210.4891039,55.55555556,58.33333333,-1940
-223.1116585,-329.6086626,36,30.23255814,-250
-782.1360153,-230.5680091,0,0,6520
664.8116585,236.2322091,58.33333333,51.51515152,2361.6
-19.16598248,-91.44024099,40,52.77777778,0
7.936507937,-17.91277681,75,59.375,870
101.4470443,78.12941001,59.25925926,53.19148936,-631.25
72.9714012,32.61981654,43.75,40.74074074,187.5
-545.4344554,221.3339937,45.45454545,57.14285714,2107.5
225.0116311,66.71216891,40,33.33333333,0
246.0180624,354.2042987,55.55555556,55.31914894,0
342.8966475,195.3226498,50,38.70967742,-1568.59
-670.6772496,-959.8138586,37.03703704,29.78723404,2559.21
205.0988643,85.57492944,47.61904762,45,-8.75
928.5201149,195.5835459,66.66666667,55.55555556,0
-12.27490421,40.04070777,28.57142857,41.17647059,0
747.9430077,402.7090344,77.77777778,67.74193548,1742.5
257.6943076,132.9958885,60,57.69230769,2395
228.3295703,92.00227964,37.5,30,-1082.5
316.1754242,-5.042607469,60,59.52380952,2810
619.2740832,175.6307669,69.56521739,55.26315789,5430
-204.7495895,-56.44119084,0,0,-1850
345.4365079,63.48377117,0,0,-2430
428.4838533,164.203756,46.15384615,47.82608696,-720
417.9570826,246.6287571,50,51.42857143,0
-371.558566,-228.194746,25.92592593,33.33333333,-22.5
49.46223317,29.58505211,41.66666667,41.46341463,-70
-552.5561029,177.2856057,40.90909091,54.76190476,-1482.5
35.55145047,74.78731546,64.70588235,66.66666667,550
-126.5144362,-36.99183131,33.33333333,45.45454545,0
901.7227696,537.6637809,0,0,1995
310.7513574,157.1626531,68,62.22222222,7.81
-335.8028872,-107.4252334,31.57894737,47.05882353,-136.25
-166.7692939,-49.03983934,50,43.75,-272.5
-223.8427066,-119.8233853,48.14814815,52.27272727,7.81
645.8966201,770.4672574,60.71428571,71.73913043,-480
79.21455939,49.88221884,53.57142857,47.91666667,280
-237.6293103,-180.1947188,28,31.11111111,-37.5
419.9356869,103.545647,44.44444444,45.65217391,-1430
280.2319376,146.3224598,61.11111111,59.09090909,645
-159.469075,-135.0476281,25,34.48275862,0
-10.12452107,1.066815024,42.10526316,48.14814815,0
11.02189381,-37.81904038,44.44444444,54.54545455,0
138.3141762,1.986674989,30.76923077,34.61538462,-272.5
355.0321565,453.9783706,0,0,0
610.7399425,276.7025347,69.56521739,64.1025641,0
-63.11439518,31.01118107,23.80952381,31.42857143,35
196.0686918,108.2015306,22.22222222,28.57142857,-967.5
586.6902709,252.097468,70.83333333,66.66666667,0
280.2298851,178.0026053,61.53846154,61.36363636,-170
427.2331691,62.88672384,59.25925926,52.17391304,1031.25
402.2588259,159.1005618,52.38095238,54.83870968,-841.25
247.4497126,273.9785741,61.9047619,60,1068.75
87.95566502,50.03962223,70,61.53846154,1000
17.87629995,-79.80677377,52,40.47619048,-890
206.600301,84.2671244,38.46153846,40,-1110
210.764688,176.7505297,85.71428571,64.70588235,0
56.21510673,-12.5804657,42.85714286,46.15384615,-332.5
199.8679529,96.3011561,63.63636364,47.82608696,0
0,0,0,0,0
-129.5231253,-155.7535009,45.83333333,53.48837209,-525
-125.2230432,-115.939264,48.14814815,47.82608696,5
1310.396825,433.8656101,65,55.88235294,3070
248.7996716,95.51123535,61.53846154,56,625
185.1772031,110.1348106,58.33333333,44.18604651,-802.5
-396.8527641,-300.0339231,0,0,0
-128.3928571,170.836409,57.89473684,61.53846154,-1495
-147.3836891,-93.38620821,47.36842105,45.94594595,725
-775.1067323,-232.9754668,0,0,275
672.909532,258.7958093,58.33333333,50,-1583.11
-104.2691762,105.8435627,35.71428571,41.66666667,3217.19
-3.501642036,-96.10684433,42.10526316,51.42857143,0
8.831417625,-9.360345202,75,58.06451613,0
73.08087028,34.19792119,47.05882353,44.44444444,50
1234.236453,269.4637429,50,45.71428571,-70
233.5912698,350.8590697,51.85185185,53.19148936,-2440
332.1487001,188.5374631,50,40,0
-723.2642063,-942.0002893,37.03703704,27.65957447,-3007.21
963.9778325,221.9835541,70,54.28571429,0
130.3509852,91.97785497,33.33333333,40.47619048,-132.5
-6.785714286,37.85877117,28.57142857,37.5,0
-277.0379721,-177.52448,44.44444444,38.29787234,433.75
250.8045977,129.663211,55,55.55555556,-93.75
216.8253968,93.8423388,33.33333333,27.27272727,-453.75
324.7406951,3.78161637,61.53846154,59.52380952,110
616.8100027,188.614918,72.72727273,56.75675676,0
-215.4077723,-64.8337766,0,0,0
395.7423372,167.6759933,46.15384615,45.65217391,-410
391.4456924,225.645121,52.63157895,51.42857143,0
54.52928298,27.4799175,37.5,39.02439024,-85
-539.7885878,131.3749729,40.90909091,57.14285714,742.5
32.34195402,77.87101064,61.11111111,63.63636364,-80
959.6962233,549.9605135,0,0,-2390
304.1400383,160.975806,69.23076923,62.22222222,171.88
-330.6277367,-124.59835,31.57894737,50,7.5
-216.7426574,-123.8203593,48.14814815,54.54545455,101.56
640.1563355,750.7848459,60.71428571,69.56521739,-632.5
99.89874111,-23.31130591,42.85714286,50,0
61.65845649,42.70625271,50,47.91666667,-860
443.3141762,109.7128745,40.74074074,45.65217391,-670
279.2323481,150.4354375,57.89473684,56.52173913,-200
-183.0658183,-150.0888786,31.25,37.93103448,192.5
3.911466886,-85.60600304,75,50,0
-16.86918446,-11.72580601,47.36842105,50,617.5
-164.243295,-60.20421733,52.38095238,51.35135135,250
29.03174603,-36.08526921,44.44444444,54.54545455,0
164.4218664,8.465859748,35.71428571,37.03703704,1870
359.6319102,473.5844551,0,0,3070
595.7255747,284.6396005,72.72727273,63.15789474,0
133.6063218,24.07586572,68.75,60.71428571,277.5
322.9645594,369.2250597,62.5,66.66666667,1952.5
265.0629447,178.6533869,65.38461538,61.36363636,270
421.7504789,81.30095256,59.25925926,50,-1590
402.1661193,166.6405911,57.14285714,56.25,487.5
210.9503284,271.4607984,61.9047619,58.82352941,0
98.6453202,60.48360834,66.66666667,61.53846154,-380
216.1802135,60.96762375,66.66666667,50,637.5
188.6548987,90.86029092,41.66666667,37.5,0
7.241401204,14.02711572,45.45454545,40,0
216.1886973,190.0540816,85.71428571,64.70588235,0
150.9585386,84.8647145,68.42105263,57.14285714,0
-63.8407225,-73.64372558,50,48.93617021,126.8
193.0603448,101.9047167,63.63636364,47.82608696,0
-119.4300766,-159.0334618,48,53.48837209,337.5
20.43308703,30.66787885,64.70588235,62.06896552,637.5
1350.347564,482.627551,60,54.28571429,-3250
247.3475643,102.0165002,57.14285714,53.84615385,-220
572.2126437,265.9441489,0,0,-1050
-430.4426656,-313.9641229,0,0,0
-136.1767926,164.1589774,61.11111111,60.52631579,0
-79.33223864,-377.3181719,44.44444444,37.77777778,-840
-72.72936782,-278.5734195,55.55555556,47.05882353,1109.9
163.0897646,184.7920511,56.25,60,0
-260.801861,-316.429657,36,32.55813953,10
-131.8483005,106.5131177,39.28571429,43.75,1482.61
8.932676519,-0.399750326,75,56.66666667,0
75.61576355,37.39958749,50,44.44444444,437.5
1262.168856,315.0857577,50,42.85714286,-3730
209.3000821,338.7004722,51.85185185,53.19148936,-282.5
319.4667515,176.801897,50,41.37931034,0
-762.110977,-920.5645821,40.74074074,29.78723404,1376.2
977.9248768,246.2392803,73.68421053,55.88235294,0
111.4525178,79.66972427,33.33333333,40.47619048,-3785
-1.306102901,34.98398828,28.57142857,40,0
-275.6009305,-179.1006823,48.14814815,40.42553191,390.63
236.8165025,123.8753121,52.38095238,53.57142857,-722.5
203.6114532,95.41603343,30,25,-10
975.0848385,525.1868487,77.77777778,56.25,0
605.8644636,204.7312609,76.19047619,55.55555556,0
339.77422,31.03506296,0,0,0
357.6947482,213.2741983,55.55555556,50,0
-370.1368363,-244.9678409,23.07692308,33.33333333,-397.5
53.06102901,24.44474598,39.13043478,40,0
-156.0252463,-54.00795158,20,41.66666667,0
1051.005063,578.297601,0,0,5957.5
-166.3567323,-54.44176075,48.14814815,44.68085106,0
-208.5206377,-127.077576,48.14814815,52.27272727,-71.88
619.3462644,729.3920294,64.28571429,69.56521739,648.75
103.4879584,-37.72877768,50,53.33333333,308.75
39.93979201,39.01921407,50,45.83333333,-40
-237.5868911,-188.4944909,28,33.33333333,420
457.2297482,111.4470256,40.74074074,45.65217391,-245
269.8166393,153.3114416,57.89473684,54.16666667,-255
-19.01067323,-24.13685953,47.36842105,51.72413793,277.5
-164.4704433,-55.98037885,50,50,0
47.69622332,-34.27605297,44.44444444,54.54545455,0
187.955665,14.37269323,35.71428571,37.03703704,0
371.6180898,499.429277,0,0,0
577.740832,291.5271521,72.72727273,64.1025641,121.25
104.5679392,30.0565838,68.75,59.25925926,0
-20.72318008,20.05183456,83.33333333,76.92307692,0
1055.183361,648.8031915,57.69230769,51.11111111,1405
202.5656814,107.4390062,61.53846154,59.09090909,0
177.9761905,101.0764492,22.22222222,27.5862069,-777.5
565.7026546,273.8125543,73.91304348,66.66666667,121.25
249.2008758,180.4982631,64,60.46511628,0
385.2788041,173.562405,61.9047619,57.57575758,40
122.0689655,74.53973079,68.18181818,64.1025641,2070
-62.98576902,-60.01791142,50,38.0952381,0
224.1317734,73.2438667,65.2173913,51.1627907,0
186.3156814,98.15743053,36.36363636,34.7826087,0
4.888267652,17.05773068,54.54545455,44,294.3
217.6596634,203.8890002,85.71428571,62.5,0
-47.6,-72.9078376,51.85185185,50,0
182.9057198,107.9908,70,45.45454545,0
424.1738506,379.1976498,69.23076923,54.34782609,0
-200.6766557,-321.3101797,46.42857143,43.75,555
24.91789819,31.21607686,62.5,62.06896552,0
243.183087,108.0840208,53.33333333,51.85185185,-25
-453.855364,-324.305254,0,0,675
-130.1122058,157.496472,58.82352941,59.45945946,0
-74.34318555,-356.0844551,48.14814815,40,180
153.4893268,173.0863276,53.33333333,58.82352941,0
-268.0322934,-306.9507165,33.33333333,33.33333333,0
-739.423919,-231.4752497,0,0,2290
629.7195813,310.3099099,58.33333333,48.48484848,0
-178.6780487,103.5411404,39.28571429,43.75,-1335.61
7.448002189,6.996037777,68.75,56.66666667,-365
39.53373016,84.42758087,55.55555556,51.06382979,-718.75
77.00465244,40.42349653,52.94117647,44.44444444,0
-532.3659004,82.03633847,39.13043478,54.76190476,-1565
1273.693213,356.4372558,50,42.85714286,-425
176.6789819,70.80574251,50,33.33333333,0
-826.5103612,-901.5178322,40.74074074,29.78723404,-2643.2
64.91858238,58.17181394,33.33333333,40.47619048,-1727.5
244.2086918,144.1972368,40.90909091,53.65853659,-2421.4
4.16392994,31.66440512,28.57142857,42.85714286,0
667.8927203,459.2621716,83.33333333,70.96774194,0
931.423098,540.2679928,77.77777778,56.25,0
334.4280241,16.28175206,0,0,0
294.3206076,167.733934,44,44.44444444,0
377.7777778,169.2732306,80,57.14285714,0
306.5372742,199.9409634,58.82352941,50,0
-368.9836481,-251.7538944,26.92307692,35.55555556,628.75
16.46620142,74.60214937,55.55555556,63.63636364,-415
-160.2428845,-60.09159249,33.33333333,46.15384615,741.25
1142.129858,604.4218139,0,0,1847.5
278.3784346,167.9547731,70.37037037,62.22222222,-93.75
-319.706486,-154.1023258,35.29411765,46.875,0
105.9838533,-39.17193606,57.14285714,53.33333333,906.25
20.01094691,39.96417716,53.57142857,45.83333333,690
470.5952381,120.4585052,37.03703704,43.47826087,-22.5
257.7162014,154.1745821,52.63157895,52,-570
1327.534209,824.4767694,0,0,0
